X,Y,routes,linedirid,rtid,stopname,objectid
6156406.03046058,1934064.6272669,0,239061,63087,Lincoln & Pine,1908
6156863.22705275,1933020.37968348,0,239061,63088,Lincoln & Clark,1909
6157302.87971675,1932261.52490199,0,239061,63089,Lincoln & Malone,1910
6157679.97837199,1931540.02043948,0,239061,63090,Lincoln & Lincoln,1911
6158155.37735558,1930637.90610197,0,239061,63092,Lincoln & Pascoe,1912
6158531.92417467,1929915.33011931,0,239061,63093,Lincoln & Mayette,1913
6160157.13221033,1926459.26878998,"37, 0",238881,63094,Almaden & Foxworthy,1914
6160459.96953116,1924913.39032006,0,239061,63095,Almaden & Newberry,1915
6160453.02203849,1923118.63537939,0,239061,63096,Almaden & Bryan,1916
6161010.13870642,1920870.2304274,0,239061,63097,Almaden & Branham,1917
6161122.36617224,1919437.50133748,0,239061,63098,Almaden & Cherry,1918
6161263.89738524,1917423.17170472,0,239061,63099,Almaden Fashion Plaza,1919
6161328.18104933,1916390.24857374,"0, 83",239061,63100,Almaden & Blossom Hill,1920
6161454.18801516,1914822.58668281,"0, 83",239061,63101,Almaden & Via Monte,1921
6153901.91834283,1945965.11232415,"0, 0",239061,63139,San Jose Diridon Station (Bay 6),1922
6159344.91861166,1948787.02925248,"0, 0",239070,63141,7th & Santa Clara,1923
6181772.11457083,1911457.21250807,66,239080,63177,Santa Teresa & Cottle,1924
6180031.73911458,1911462.6035734,66,239080,63179,Santa Teresa & Emlyn,1925
6178232.3565585,1911516.27439781,"102, 66",238650,63181,Santa Teresa & Lean,1926
6176934.12162216,1911741.04560181,66,239080,63183,Santa Teresa & Dunn,1927
6174361.92007366,1911661.33480322,"102, 66",238650,63185,Snell & Santa Teresa,1928
6174355.99357633,1913455.89748706,66,239080,63186,Snell & Calero,1929
6174362.649731,1915787.02274606,66,239080,63187,Snell Station,1930
6174376.88723533,1917054.38930582,66,239080,63188,Snell & Blossom Hill,1931
6174394.93444332,1919592.54859956,66,239080,63189,Snell & Chynoweth,1932
6174379.91577259,1922281.56782781,66,239080,63191,Snell & Branham,1933
6173759.49280083,1923367.88816173,66,239080,63192,Skyway & Illsley,1934
6174510.59169233,1923857.89046256,66,239080,63193,Skyway & Park Paxton,1935
6172012.71873534,1928038.52744249,"66, 68",239080,63195,Monterey & Rancho,1936
6171267.39443858,1928981.40449373,"568, 66, 68",239010,63196,Monterey & Fehren,1937
6170255.83182916,1930182.29907356,"66, 68",239080,63197,Monterey & Southside,1938
6169430.73866308,1931214.13329598,"66, 68",239080,63198,Monterey & Lewis,1939
6168697.73750441,1932131.77975464,"66, 68",239080,63199,Monterey & Montecito Vista,1940
6168112.66485566,1932935.15249173,"66, 68",239080,63200,Monterey & Umbarger,1941
6166365.3448595,1935193.75132097,"66, 68",239080,63201,Monterey & Old Tully,1942
6165705.84289767,1936070.35881972,"56, 568, 66, 68",239000,63202,Monterey & Tully,1943
6164986.35778809,1936999.56529464,"56, 66, 68",239000,63203,Monterey & Railroad Crossing,1944
6163541.02931391,1938870.51201206,"56, 66, 68",239000,63204,Monterey & Phelan,1945
6162074.78618342,1940769.15650873,"256, 66, 68",238810,63206,1st & Alma,1946
6161174.31948042,1941873.0014139,"256, 568, 66, 68",238810,63207,1st & Keyes,1947
6160297.42753342,1943012.58017148,"66, 68",239080,63208,1st & Martha,1948
6159958.18182082,1943494.24981181,"66, 68",239080,63209,1st & Virginia,1949
6159268.19993308,1944680.9918609,"66, 68",239080,63211,1st & Reed,1950
6158549.69448033,1945940.27543156,"66, 68",239080,63212,1st & San Salvador,1951
6157530.9097725,1947650.84254847,66,239080,63213,1st & Santa Clara,1952
6157417.4729915,1956744.1094669,66,239080,63217,Oakland & Madera,1953
6157177.58403558,1959043.97002465,66,239080,63218,Oakland & Charles,1954
6156823.30751316,1960665.31520714,66,239080,63219,Oakland & Gish,1955
6156510.90426658,1961758.76052681,66,239080,63220,Oakland & Berger,1956
6156281.93129933,1963904.80085415,66,239080,63222,Oakland & Corie,1957
6156090.83817758,1965042.32613814,66,239080,63223,Oakland & Brokaw,1958
6154572.74410091,1968934.78751332,66,239080,63226,Oakland & Rock,1959
6154428.94287933,1969866.6048754,66,239080,63227,Oakland & Calle Artis,1960
6154279.74763966,1970980.5770569,66,239080,63228,Oakland & Atteberry,1961
6154254.25589275,1972942.97634731,66,239080,63230,Main & Montague,1962
6154311.10879742,1974235.93439132,66,239080,63231,Main & Cedar,1963
6154541.82946458,1976587.40869097,66,239080,63234,Main & Great Mall Parkway,1964
6154192.241253,1977738.25186174,66,239080,63236,Main & Curtis,1965
6153798.03370808,1979165.06429681,66,239080,63237,Main & Tom Evatt Park,1966
6153588.86188233,1980301.79233831,66,239080,63238,Main & Corning,1967
6153564.42065825,1980202.0192439,66,239081,63241,Main & Corning,1968
6153763.56921008,1979132.80845581,66,239081,63242,Main & Tom Evatt Park,1969
6153977.60323083,1978202.8441084,66,239081,63243,Main & Curtis,1970
6154354.1287245,1977028.65321532,66,239081,63244,Main & Great Mall Dr,1971
6154187.65136716,1974022.5749099,"66, 66",239081,63248,Main & Cedar,1972
6154150.08812208,1972330.95230889,66,239081,63249,Oakland & Montague,1973
6154366.9121635,1969682.18431248,66,239081,63251,Oakland & Casa De Lago,1974
6154525.84721307,1968713.3611189,66,239081,63252,Oakland & Rock,1975
6155035.36194208,1966764.84040965,66,239081,63254,Oakland & Fox,1976
6155844.56964125,1965265.9447854,66,239081,63255,Oakland & Brokaw (Brokaw Commons),1977
6156141.94667116,1964689.43576781,66,239081,63256,Oakland & Brokaw (Sprouts @ Brokaw),1978
6156118.53956574,1963490.29184064,66,239081,63257,Oakland & Pear Orchard,1979
6156321.64578684,1962066.0063034,66,239081,63258,Oakland & County Services Center,1980
6156771.15210566,1960519.70559023,66,239081,63259,Oakland & Gish,1981
6157092.89621283,1959095.11756015,66,239081,63260,Oakland & Charles,1982
6157314.38002183,1957004.54857856,66,239081,63261,Oakland & Horning,1983
6157846.73263167,1947830.77361906,"23, 23",238761,63264,2nd & Santa Clara,1984
6158759.5766065,1946191.33857773,"66, 68",239081,63265,2nd & San Carlos,1985
6159034.26404925,1945713.15744747,"66, 68",239081,63266,2nd & San Salvador,1986
6159341.82445775,1945176.23004365,"66, 68",239081,63267,2nd & William,1987
6159985.56398392,1943339.81278473,"66, 68",239081,63268,1st & Virginia,1988
6160377.68229416,1942814.75937289,"66, 68",239081,63269,1st & Oak,1989
6161005.74009316,1941998.19932623,"256, 568, 66, 68",238811,63271,1st & Goodyear,1990
6162186.44868974,1940470.74076697,"56, 66, 68",239001,63274,Monterey & Alma,1991
6163016.14486499,1939394.18550539,"56, 568, 66, 68",239001,63275,Monterey & Cottage Grove (Bellevue),1992
6163547.62083617,1938704.73084757,"56, 66, 68",239001,63276,Monterey & Phelan,1993
6164292.97958167,1937741.24163282,"56, 66, 68",239001,63277,Monterey & Stauffer,1994
6164865.92397383,1936998.77198915,"56, 66, 68",239001,63278,Monterey & Railroad Crossing,1995
6165430.09640191,1936250.98050573,"568, 66, 68",239011,63279,Monterey & Curtner,1996
6166671.35441808,1934651.83573815,"66, 68",239081,63280,Monterey & Old Tully,1997
6168353.31102791,1932415.68633907,"66, 68",239081,63281,Monterey & Esfahan,1998
6168950.648744,1931634.35489649,"66, 68",239081,63282,Monterey & Montecito Vista,1999
6169604.51915541,1930816.53697832,"66, 68",239081,63283,Monterey & Lewis,2000
6170136.689679,1930151.96809748,"66, 68",239081,63284,Monterey & Southside,2001
6171310.13549483,1928756.11688656,"568, 66, 68",239011,63285,Monterey & Fehren,2002
6172303.43797016,1927492.16370581,"66, 68",239081,63286,Monterey & Rancho,2003
6174769.40252641,1924233.64496039,66,239081,63287,Skyway & Monterey,2004
6173620.60265866,1923321.80098356,66,239081,63288,Skyway & Silverberry,2005
6174285.19220875,1921883.09027831,66,239081,63289,Snell & Branham,2006
6174310.61702666,1919291.87630065,66,239081,63291,Snell & Chynoweth,2007
6174293.56456733,1917274.4223303,66,239081,63292,Snell & Giuffrida,2008
6174397.07453091,1915710.42808297,66,239081,63293,Snell Station,2009
6174297.08063641,1913427.96808098,66,239081,63294,Snell & Calero,2010
6174291.88346833,1911936.52749431,"102, 66",238651,63295,Snell & Shawcroft,2011
6174578.44982433,1911430.30573773,66,239081,63296,Santa Teresa & Snell,2012
6176906.43795049,1911636.20033906,66,239081,63298,Santa Teresa & Dunn,2013
6178427.57729666,1911382.43739514,"102, 66",238651,63300,Santa Teresa & Lean,2014
6180203.65051617,1911368.43282998,66,239081,63302,Santa Teresa & Madison,2015
6186292.56353517,1911090.12859656,"27, 27",238830,63304,Santa Teresa Station,2016
6184851.68091825,1911342.34101865,"27, 66, 68",238831,63305,Santa Teresa & Miyuki,2017
6183382.74848866,1911438.8044084,"102, 27, 66, 68",238650,63306,Santa Teresa & Del Canto,2018
6165469.57171667,1925190.70144522,"70, 70",239100,63325,Capitol Station,2019
6165611.02222116,1919269.52857631,"0, 0",239060,63332,Ohlone-Chynoweth Light Rail Station,2020
6184417.89799316,1911301.73512873,"27, 66, 68",238830,63343,Santa Teresa & Encinal,2021
6248908.40483867,1815129.96454614,"86, 86",239320,63344,Gavilan College,2022
6248153.16028616,1818158.69963039,86,239320,63346,Thomas & Santa Teresa,2023
6248186.00109975,1820818.28256582,86,239320,63347,Thomas & Oak Brook,2024
6248083.96390225,1823253.65171081,86,239320,63348,Princevalle & 10th,2025
6249135.11862408,1823867.18296406,86,239320,63349,10th & Hanna,2026
6249882.88517316,1824131.37370865,86,239320,63350,10th & Church,2027
6250430.69706966,1824534.04514739,"84, 86",239291,63351,Monterey & 10th,2028
6250202.66963857,1825667.26040065,"68, 68",239090,63352,Gilroy Transit Center,2029
6248543.38096242,1829752.07703415,68,239090,63356,Monterey & 1st,2030
6249020.17889333,1828524.23959482,68,239090,63357,Monterey & 3rd,2031
6248228.1732595,1830503.24613547,"121, 568, 68",238680,63358,Monterey & Howson,2032
6247717.39147267,1831867.30803989,68,239090,63359,Monterey & Leavesley,2033
6246981.33881092,1833668.37858473,68,239090,63360,Monterey & Ronan,2034
6246389.49353792,1835156.47567415,68,239090,63361,Monterey & Las Animas,2035
6246051.33607775,1836007.70658323,"568, 68",239010,63362,Monterey & Farrell,2036
6245655.04487558,1837004.90143923,68,239090,63363,Monterey & Cohansey,2037
6244654.1449745,1839528.25498831,68,239090,63364,Monterey & Buena Vista,2038
6243360.42184016,1842779.67335422,68,239090,63365,Monterey & Rucker,2039
6242466.39180408,1844996.36150615,68,239090,63366,Monterey & Masten,2040
6240688.5781025,1849146.41685431,68,239090,63367,Monterey & Church,2041
6239604.82173982,1851443.35714231,68,239090,63368,Monterey & Highland,2042
6239126.21442933,1852446.71930881,68,239090,63369,Monterey & Highland,2043
6238559.11877875,1853686.00029482,68,239090,63370,Monterey & Cox,2044
6237773.98255375,1855451.86093631,"121, 568, 68",238680,63371,Monterey & San Martin,2045
6237233.32385816,1856646.79752281,68,239090,63372,Monterey & Roosevelt,2046
6236528.13530791,1858228.58865057,68,239090,63373,Monterey & California,2047
6234861.53726317,1860336.40825382,68,239090,63374,Monterey & Crowner,2048
6234007.24599275,1861018.46922565,68,239090,63375,Monterey & East Middle,2049
6232668.50654425,1862083.99530981,68,239090,63376,Monterey & West Middle,2050
6231716.70004891,1862844.86452298,68,239090,63377,Monterey & Maple Leaf,2051
6230468.20254591,1863834.03478873,68,239090,63378,Monterey & Watsonville,2052
6228364.02860466,1865839.06391515,"121, 568, 68",238680,63379,Monterey & Tennant,2053
6227483.82826532,1867807.02848315,68,239090,63380,Monterey & Cosmo,2054
6226867.45876317,1869214.30060297,68,239090,63381,Monterey & Bisceglia,2055
6222777.53354408,1873094.35780348,68,239090,63382,Hale & Wright,2056
6221403.38438949,1875468.84649281,68,239090,63384,Hale & Llagas,2057
6217552.81499091,1879563.74414289,68,239090,63386,Hale & Tilton,2058
6215791.72599341,1880735.22113064,68,239090,63387,Hale & Willow Springs,2059
6214253.90164125,1881964.7787109,68,239090,63388,Hale & Madrone,2060
6212524.06586207,1883323.60014023,68,239090,63389,Hale & Live Oak,2061
6210836.89699233,1884655.76709531,68,239090,63390,Hale & Miramonte,2062
6209192.14142358,1886528.59373023,68,239090,63391,Hale & San Bruno,2063
6208121.41849941,1887890.47650515,68,239090,63392,Hale & Kalana,2064
6207034.81142066,1889232.58208865,68,239090,63393,Santa Teresa & Palm,2065
6205971.62555492,1890597.36708874,68,239090,63394,Santa Teresa & Scheller,2066
6204367.76590174,1892581.02060173,68,239090,63395,Santa Teresa & Richmond,2067
6202792.22016834,1894506.86550331,68,239090,63396,Santa Teresa & Laguna,2068
6201426.57526183,1898345.73938723,68,239090,63397,Santa Teresa & Bailey,2069
6193951.09086899,1905760.69273314,68,239090,63399,Santa Teresa & Cheltenham,2070
6192622.07285775,1906621.99973756,68,239090,63400,Santa Teresa & Avenida Espana,2071
6191007.65154591,1907024.43725289,68,239090,63401,Santa Teresa & Chantilley,2072
6190315.65424225,1907377.60485364,68,239090,63402,Santa Teresa & Bernal,2073
6188833.28122275,1908508.46610898,68,239090,63403,Santa Teresa & Martinvale,2074
6187874.40354733,1909247.69396123,68,239090,63404,Santa Teresa & Great Oaks,2075
6186867.19854075,1910025.85513456,68,239090,63405,Santa Teresa & San Ignacio,2076
6186350.3836295,1911250.64467973,68,239090,63406,Santa Teresa Station,2077
6182186.17837524,1916372.03601173,68,239090,63407,Cottle & Great Oaks,2078
6182204.65307583,1918596.29731123,"42, 68",238910,63408,Monterey & Blossom Hill,2079
6180843.14792483,1919644.35623872,"42, 68",238910,63409,Monterey & Roeder (Edenvale Shopping Ctr),2080
6180332.89271174,1920036.75473215,"568, 68",239010,63410,Monterey & Roeder (Chynoweth),2081
6179408.3738915,1920752.50362873,68,239090,63411,Monterey & Edenview,2082
6178264.16292533,1921633.05468914,68,239090,63412,Monterey & Bougainvillea,2083
6153956.5940865,1945907.48645514,"68, 68",239090,63413,San Jose Diridon Station (Bay 10),2084
6177154.09395124,1922350.03816332,68,239091,63414,Monterey & Branham,2085
6179331.16899341,1920664.00938314,68,239091,63416,Monterey & Edenview,2086
6180535.08095567,1919718.21632724,"42, 568, 68",238911,63417,Monterey & Chynoweth,2087
6186320.03592116,1911161.12090865,68,239091,63418,Santa Teresa Station,2088
6186856.72743309,1909899.64377281,68,239091,63419,Santa Teresa & San Ignacio,2089
6188057.06394316,1908979.00453798,68,239091,63420,Santa Teresa & Vineyard,2090
6188976.18480833,1908269.82222931,68,239091,63421,Santa Teresa & Martinvale,2091
6189771.25441241,1907663.23059472,68,239091,63422,Santa Teresa & Bernal,2092
6190972.24151175,1906925.87380172,68,239091,63423,Santa Teresa & Chantilley,2093
6192588.12902799,1906523.77880539,68,239091,63424,Santa Teresa & Avenida Espana,2094
6193882.37512717,1905674.95602798,68,239091,63425,Santa Teresa & Cheltenham,2095
6201664.22865792,1897880.51295547,68,239091,63427,Santa Teresa & Bailey,2096
6202943.35667709,1894236.87358923,68,239091,63428,Santa Teresa & Laguna,2097
6204535.15533075,1892304.27049907,68,239091,63429,Santa Teresa & Richmond,2098
6205941.614132,1890552.6060234,68,239091,63430,Santa Teresa & Scheller,2099
6207189.73663574,1888957.1033089,68,239091,63431,Santa Teresa & Palm,2100
6208269.46905632,1887622.7398359,68,239091,63432,Hale & Kalana,2101
6209339.1014315,1886265.24681598,68,239091,63433,Hale & San Bruno,2102
6211057.93362375,1884417.33056431,68,239091,63434,Hale & Miramonte,2103
6212479.43931091,1883297.95419414,68,239091,63435,Hale & Live Oak,2104
6214279.32941191,1881878.88354148,68,239091,63436,Hale & Madrone,2105
6215859.03622624,1880618.93789865,68,239091,63437,Hale & Willow Springs,2106
6217585.736513,1879516.35611431,68,239091,63438,Hale & Tilton,2107
6221511.34283499,1874985.75461122,68,239091,63440,Hale & Llagas,2108
6222888.22853266,1872852.29234272,68,239091,63441,Hale & Wright,2109
6226460.08785875,1869876.19330806,"287, 568, 68",238841,63443,Monterey & Dunne,2110
6226856.29999283,1869017.80722956,"287, 68",238841,63444,Monterey & Spring,2111
6227503.134001,1867550.08017814,"287, 68",238841,63445,Monterey & Cosmo,2112
6228090.31852217,1866206.53857389,"121, 287, 568, 68",238681,63446,Monterey & Edmundson,2113
6229212.23196074,1864729.04480973,"287, 68",238841,63447,Monterey & Vineyard,2114
6230673.34944533,1863603.9650389,"287, 68",238841,63448,Monterey & Watsonville,2115
6231607.60971591,1862819.6024344,"287, 68",238841,63449,Monterey & John Wilson,2116
6232395.75184041,1862200.16502498,"287, 68",238841,63450,Monterey & West Middle,2117
6233928.82685825,1860973.16649473,"287, 68",238841,63452,Monterey & East Middle,2118
6234845.52614033,1860241.5623149,"287, 68",238841,63453,Monterey & Crowner,2119
6236461.85722524,1858198.79146606,"287, 68",238841,63454,Monterey & California,2120
6237256.28214557,1856418.58013149,"287, 68",238841,63455,Monterey & Roosevelt,2121
6237793.82240908,1855206.20296307,"121, 287, 568, 68",238681,63456,Monterey & San Martin,2122
6238608.15280141,1853391.9323134,68,239091,63457,Monterey & Cox,2123
6239021.03911474,1852484.0109009,68,239091,63458,Monterey & Cox,2124
6239597.81781682,1851270.11437856,68,239091,63459,Monterey & Highland,2125
6240628.09659617,1849089.95994623,68,239091,63460,Monterey & Church,2126
6242531.867723,1844630.73986207,68,239091,63461,Monterey & Fitzgerald,2127
6243379.740043,1842534.02587965,68,239091,63462,Monterey & Rucker,2128
6244610.43115117,1839433.72499365,68,239091,63463,Monterey & Buena Vista,2129
6245670.67345324,1836791.3414989,68,239091,63464,Monterey & Cohansey,2130
6247052.67036116,1833321.63551182,68,239091,63465,Monterey & Ronan,2131
6247474.05534516,1832262.99950573,68,239091,63466,Monterey & Pierce,2132
6247885.34422074,1831237.62196331,"68, 85",239091,63467,Monterey & Welburn,2133
6248148.29612267,1830539.84711215,"121, 568, 68",238681,63468,Monterey & Howson,2134
6248463.95559633,1829777.38407014,68,239091,63469,Monterey & 1st,2135
6248737.21423617,1829110.08356749,68,239091,63470,Monterey & 2nd,2136
6250244.52782258,1824830.01732448,"84, 86",239290,63475,Monterey & 9th,2137
6250325.81309308,1824351.35522406,86,239321,63476,10th & Monterey,2138
